continent,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population_density,median_age,gdp_per_capita,population,month,year
North America,2020-01-31,6.75,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1878571428571427,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,1,2020
North America,2020-02-29,38.0301724137931,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.689720853858786,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,2,2020
North America,2020-03-31,34702.05062963878,185372.0,568.9000134274328,3528.0,0.0,0.0,0.0,0.0,0.0,38.342580645161284,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,3,2020
North America,2020-04-30,664407.3310344828,943402.0,33663.335091382876,64591.0,0.0,0.0,0.0,0.0,0.0,81.95292063492063,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,4,2020
North America,2020-05-31,1613647.3548387098,916597.0,104408.90322580644,65337.0,0.0,0.0,0.0,0.0,0.0,81.19333333333333,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,5,2020
North America,2020-06-30,2523473.6999999997,1056153.0,157651.46666666667,46486.0,0.0,0.0,0.0,0.0,0.0,73.66679365079365,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,6,2020
North America,2020-07-31,4222454.258064517,2265848.0,207388.09677419355,56589.0,0.0,0.0,0.0,0.0,0.0,64.84869431643625,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,7,2020
North America,2020-08-31,6382739.129032258,1864417.0,266430.16129032255,54839.0,0.0,0.0,0.0,0.0,0.0,63.79202764976958,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,8,2020
North America,2020-09-30,8001589.1,1511367.0,311609.1,37583.0,0.0,0.0,0.0,0.0,0.0,61.376777777777775,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,9,2020
North America,2020-10-31,9763243.741935484,2203391.0,348198.2903225806,39288.0,0.0,0.0,0.0,0.0,0.0,56.14448540706605,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,10,2020
North America,2020-11-30,13244562.933333335,4857625.0,396769.7166666667,61041.0,0.0,0.0,0.0,0.0,0.0,54.91925396825396,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,11,2020
North America,2020-12-31,19371683.0,6891939.0,482051.99999999994,106786.0,2240606.612865497,2182157.785380117,21114.615789473683,0.0,5780164.0,55.627695852534565,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,12,2020
North America,2021-01-31,26677662.83870968,7177913.0,610122.4150537634,147123.0,20732876.40829493,17407862.873963133,2965382.2346616066,0.0,33836329.0,59.13549923195084,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,1,2021
North America,2021-02-28,31564532.857142854,2908525.0,738415.5714285715,97801.0,66308208.630343676,45862599.36841737,19180053.588860027,14.864444444444445,52968321.0,59.718639455782316,279.97635294117646,33.974074074074075,21655.2437037037,600323657.0,2,2021
North America,2021-03-31,33891424.41935484,2170778.0,809771.7096774194,50192.0,139378934.09109885,90690067.07490239,48372829.444675416,41.96774193548387,94268186.0,58.23674347158218,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,3,2021
North America,2021-04-30,36209730.6,2351773.0,848492.6,32611.0,248499517.64958438,156637650.9258873,96896616.41434836,131.7,108255128.0,57.47615873015874,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,4,2021
North America,2021-05-31,38156332.451612905,1461907.0,878584.9354838709,27097.0,345334753.9568725,204209932.61205834,148864474.3330688,358.96774193548384,73416766.0,56.937434715821816,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,5,2021
North America,2021-06-30,39159262.03333333,760967.0,900013.1166666666,17108.0,417382648.9050329,242731784.1201045,184929608.11439544,963.5333333333333,62992930.0,55.78628571428571,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,6,2021
North America,2021-07-31,40423947.29032259,2181465.0,917945.3870967742,22359.0,477062888.5100795,270166632.7106498,217645131.63214773,187825.95105672968,56093192.0,53.35715821812596,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,7,2021
North America,2021-08-31,44276921.77419355,5315251.0,958356.9181141439,61924.0,541603064.0216194,307893254.35128653,243963535.7029494,1027976.3870967742,55059060.0,55.92231950844854,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,8,2021
North America,2021-09-30,49863416.06666666,5123035.0,1034360.6666666667,80767.0,601690899.7807214,334677216.23658395,275142824.6073817,4059144.966666667,49892592.0,56.47500000000001,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,9,2021
North America,2021-10-31,53892938.70967741,3147277.0,1107971.6129032257,63882.0,661941278.7292145,355222855.8211941,301624186.03465605,15452693.261751153,57530919.0,54.90347158218126,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,10,2021
North America,2021-11-30,56651113.133333325,2717301.0,1157752.3666666667,38991.0,732899863.1984324,376970951.7843514,326404662.4944588,40158384.89507389,51516940.0,51.021,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,11,2021
North America,2021-12-31,60380358.806451604,6060506.0,1200502.1612903227,48981.0,804170635.4293318,398073959.301929,343054966.0048773,73767008.37956756,67720219.0,48.293671274961596,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,12,2021
North America,2022-01-31,76577885.12903225,23780765.0,1259741.1290322582,80061.0,874889954.9972643,411890518.18527305,358830108.57972145,108371301.11521435,55389455.0,46.617697947214076,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,1,2022
North America,2022-02-28,91496082.71428572,5431836.0,1350239.1785714286,80356.0,925710494.4243295,420017414.43692416,368583543.6713585,128158290.91704518,26811840.0,42.19410714285714,279.97635294117646,33.974074074074075,21655.2437037037,600323657.0,2,2022
North America,2022-03-31,94122240.3548387,1473450.0,1405043.7419354839,34746.0,954280579.0471643,418972109.3274853,369017154.1156695,136240731.70432436,14175227.0,36.584149560117304,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,3,2022
North America,2022-04-30,95515548.63333333,1629630.0,1426621.1666666665,15969.0,979849471.3043233,427075165.19632715,376973957.19681156,190572110.90057722,16994085.0,26.429380952380956,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,4,2022
North America,2022-05-31,97925520.1935484,3214056.0,1440536.3548387096,13314.0,1006070203.1679231,430219570.5602337,374122726.4566244,210111652.80285114,13269105.0,24.491443932411677,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,5,2022
North America,2022-06-30,101534049.29999998,3793450.0,1453028.4333333333,12208.0,1012559678.9114711,429478178.3612547,377128891.176511,217653072.453681,9956329.0,22.99426984126984,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,6,2022
North America,2022-07-31,106006503.12903225,5299650.0,1467450.0322580645,17515.0,1035960835.8512648,439080440.750672,382894530.4376428,229817683.1356438,9805732.0,22.69463901689708,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,7,2022
North America,2022-08-31,110578148.41935483,3454437.0,1485919.2258064516,17627.0,1036402309.224063,440182698.9822773,380066851.6483785,234197010.45792457,7848014.0,21.41983102918587,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,8,2022
North America,2022-09-30,113374310.63333334,2099796.0,1502271.7666666668,15074.0,1047915585.0270941,443693919.92115366,381438680.1321595,237392118.77482593,15551988.0,19.989857142857144,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,9,2022
North America,2022-10-31,114993669.77419354,1396856.0,1516058.7741935486,13772.0,1092965249.810388,450291806.93909395,388608720.5262945,109462287.68550144,22186256.0,18.491597542242705,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,10,2022
North America,2022-11-30,116336499.5,1294160.0,1529268.5,11403.0,879137207.3569846,350811174.60034966,303907777.3758545,109821537.07985693,14929381.0,19.094126984126984,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,11,2022
North America,2022-12-31,118153244.96774192,2470115.0,1542055.677419355,15530.0,890529675.4914927,351803814.68576324,304472772.98006535,111389624.00980392,9065792.0,19.00531490015361,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,12,2022
North America,2023-01-31,120393559.6451613,1792069.0,1558397.193548387,17242.0,898464973.9026656,353211420.6304998,305352160.6939284,55241919.884900734,5161613.0,,279.97635294117646,33.974074074074075,21655.243703703705,600323657.0,1,2023
North America,2023-02-28,121893176.57142857,1250380.0,1575282.5,13711.0,889130739.142381,348812663.62029594,301195151.1880952,52866705.093333334,1952224.0,,279.97635294117646,33.974074074074075,21655.2437037037,600323657.0,2,2023
North America,2023-03-31,122606665.71428572,262039.0,1582393.0,2446.0,319257051.05,124484396.35,105347287.7,18502118.0,4224.0,,279.97635294117646,33.974074074074075,21655.2437037037,600323657.0,3,2023
Oceania,2020-01-31,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166875,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,1,2020
Oceania,2020-02-29,17.482758620689655,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42073275862069,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,2,2020
Oceania,2020-03-31,1202.4415519963907,5050.0,9.7,23.0,0.0,0.0,0.0,0.0,0.0,30.886451612903226,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,3,2020
Oceania,2020-04-30,7474.833333333334,3056.0,78.38809523809523,98.0,0.0,0.0,0.0,0.0,0.0,69.407375,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,4,2020
Oceania,2020-05-31,8415.935483870968,500.0,131.29032258064515,15.0,0.0,0.0,0.0,0.0,0.0,55.986532258064514,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,5,2020
Oceania,2020-06-30,8866.033333333333,702.0,136.2,1.0,0.0,0.0,0.0,0.0,0.0,46.482625,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,6,2020
Oceania,2020-07-31,12753.709677419354,8743.0,167.56451612903226,133.0,0.0,0.0,0.0,0.0,0.0,42.46225806451613,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,7,2020
Oceania,2020-08-31,24898.387096774193,11412.0,537.8387096774194,504.0,0.0,0.0,0.0,0.0,0.0,45.878427419354836,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,8,2020
Oceania,2020-09-30,31745.033333333333,3888.0,898.6,214.0,0.0,0.0,0.0,0.0,0.0,43.385374999999996,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,9,2020
Oceania,2020-10-31,37074.6301843318,8400.0,1025.032258064516,70.0,0.0,0.0,0.0,0.0,0.0,40.46475806451613,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,10,2020
Oceania,2020-11-30,47508.96666666667,9459.0,1102.4666666666667,82.0,0.0,0.0,0.0,0.0,0.0,40.29954166666666,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,11,2020
Oceania,2020-12-31,53576.967741935485,3948.0,1168.774193548387,53.0,0.0,0.0,0.0,0.0,0.0,39.957096774193545,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,12,2020
Oceania,2021-01-31,56400.25806451613,2122.0,1210.774193548387,28.0,0.0,0.0,0.0,0.0,0.0,39.94854838709677,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,1,2021
Oceania,2021-02-28,57866.78571428572,1181.0,1227.0,12.0,27738.60769230769,26432.89230769231,1876.0833333333335,0.0,41753.0,40.1046875,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,2,2021
Oceania,2021-03-31,60763.967741935485,5933.0,1228.6129032258063,7.0,335175.5107526882,308321.9247311828,26853.327956989247,1.0,777140.0,39.4470564516129,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,3,2021
Oceania,2021-04-30,67941.66666666667,6117.0,1233.9333333333334,4.0,1773835.2333333334,1526594.2166666666,251349.25,1.6,1721147.0,39.740249999999996,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,4,2021
Oceania,2021-05-31,73635.32258064515,5760.0,1408.0967741935483,175.0,4005118.7822580645,3405801.9596774196,593831.9285714286,3.032258064516129,2504077.0,38.983225806451614,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,5,2021
Oceania,2021-06-30,78757.43333333333,5873.0,1419.7333333333333,30.0,7707487.7,6273286.014285714,1449632.2833333334,13.366666666666667,3903631.0,42.542,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,6,2021
Oceania,2021-07-31,94840.7741935484,29811.0,1539.774193548387,258.0,12462478.478494624,8856746.935483871,3609974.559139785,18.483870967741936,5340622.0,43.060725806451615,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,7,2021
Oceania,2021-08-31,140957.93548387097,59126.0,1965.516129032258,625.0,19946568.07419355,12896240.953763442,7050284.668817204,42.45161290322581,8920263.0,50.727782258064515,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,8,2021
Oceania,2021-09-30,208198.06666666665,72576.0,2740.2952380952383,853.0,30396049.133333333,18757967.983333334,11637941.983333332,139.16666666666666,10084590.0,53.61441666666667,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,9,2021
Oceania,2021-10-31,288949.5806451613,85460.0,3666.032258064516,893.0,40942937.379032254,23099744.97311828,17838218.5672043,6042.899354838709,9213662.0,52.58403225806452,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,10,2021
Oceania,2021-11-30,357146.1,53905.0,4389.033333333333,573.0,48112273.15,25150752.316666666,22673459.366666667,285433.4666666667,4388559.0,53.11608333333333,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,11,2021
Oceania,2021-12-31,429557.7741935484,161141.0,4808.677419354839,333.0,51971309.16589862,26004640.503456224,24576555.03341014,1390113.629032258,3755920.0,47.004435483870964,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,12,2021
Oceania,2022-01-31,1426968.0446650125,1824680.0,5828.562211981567,2184.0,58531849.58387097,26968591.62096774,25480732.208064515,6082525.75483871,8373652.0,51.37774193548387,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,1,2022
Oceania,2022-02-28,2811563.2857142854,842914.0,8261.835714285715,1830.0,66169590.559523806,28110388.845238093,25954789.14285714,12104412.57142857,5367996.0,59.051874999999995,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,2,2022
Oceania,2022-03-31,4166392.8299120236,2040100.0,9468.283154121864,1012.0,69566926.62365592,28291088.161290325,26395085.639784947,14881780.322580645,2628558.0,57.58415322580645,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,3,2022
Oceania,2022-04-30,6208722.888888888,1732281.0,10798.67037037037,1593.0,72385595.13333333,28640453.695238095,27289697.933333334,16422118.8,1297103.0,54.244708333333335,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,4,2022
Oceania,2022-05-31,7976952.677419355,1784172.0,12574.83870967742,1916.0,73910965.85645162,6460446.617741936,27517361.987096775,17629145.677419353,1667746.0,45.744435483870966,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,5,2022
Oceania,2022-06-30,9301635.033333333,1044938.0,14431.166666666666,1797.0,74162130.0724138,5909109.116666666,27099143.46666667,18804319.158045977,1121386.0,36.03366666666667,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,6,2022
Oceania,2022-07-31,10574164.903225806,1527770.0,16591.897849462366,2816.0,76092018.52150537,6065660.322580645,5628106.521505376,20320724.322580647,2313822.0,26.9475,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,7,2022
Oceania,2022-08-31,11880829.322580645,843172.0,19349.573313782992,2089.0,78605136.88637993,6345940.256989247,5885110.010752688,22259011.75825152,760046.0,24.604717741935485,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,8,2022
Oceania,2022-09-30,12334848.266666668,294559.0,20663.766666666666,769.0,15548863.916666666,6127899.883333333,5687045.816666666,22714966.07777778,82890.0,22.962374999999998,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,9,2022
Oceania,2022-10-31,12577519.967741935,238396.0,21229.06451612903,441.0,16770505.66827957,6619388.616666666,6148132.784408602,3966333.9838709678,65908.0,15.635685483870969,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,10,2022
Oceania,2022-11-30,12910626.5,501083.0,21756.233333333334,746.0,79541334.51666667,28520815.65,27572863.3,23408464.066666666,63825.0,14.692041666666666,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,11,2022
Oceania,2022-12-31,13429752.935483871,365354.0,22784.0,1292.0,78227247.7607527,5584797.043010753,5283911.849462366,23516014.701612905,51773.0,13.91391129032258,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,12,2022
Oceania,2023-01-31,13778205.77419355,328602.0,24302.0,1424.0,79539021.83763441,28299094.075268816,5725595.015053763,23814882.663978495,20756.0,,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,1,2023
Oceania,2023-02-28,13979638.357142856,121182.0,25058.285714285717,439.0,79730421.75,28399327.75,27457699.785714287,23841888.464285713,8734.0,,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,2,2023
Oceania,2023-03-31,14036324.714285715,10107.0,25319.714285714286,6.0,2757662.0,1279998.0,1140882.0,307509.0,0.0,,149.49436842105263,27.607692307692307,10617.619571428571,45038907.0,3,2023
South America,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.593083333333333,24.391999999999996,29.838461538461537,13840.78525,436816679.0,1,2020
South America,2020-02-29,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135660919540229,24.391999999999996,29.838461538461537,13840.78525,436816679.0,2,2020
South America,2020-03-31,2996.9547083933335,12483.0,135.5022792022792,412.0,0.0,0.0,0.0,0.0,0.0,44.55924731182795,24.392,29.838461538461537,13840.78525,436816679.0,3,2020
South America,2020-04-30,67381.69230769231,145246.0,4161.066666666667,10666.0,0.0,0.0,0.0,0.0,0.0,85.31716666666667,24.392,29.838461538461537,13840.78525,436816679.0,4,2020
South America,2020-05-31,423849.55913978495,663740.0,30839.29139784946,43524.0,0.0,0.0,0.0,0.0,0.0,84.56095698924732,24.392,29.838461538461537,13840.78525,436816679.0,5,2020
South America,2020-06-30,1464457.6,1362062.0,83803.96666666666,58466.0,0.0,0.0,0.0,0.0,0.0,82.37591666666667,24.392,29.838461538461537,13840.78525,436816679.0,6,2020
South America,2020-07-31,3054658.0,1824829.0,147612.09677419357,69641.0,0.0,0.0,0.0,0.0,0.0,80.36596774193548,24.392,29.838461538461537,13840.78525,436816679.0,7,2020
South America,2020-08-31,5174426.677419354,2269540.0,219786.54838709676,71758.0,0.0,0.0,0.0,0.0,0.0,78.5361559139785,24.392,29.838461538461537,13840.78525,436816679.0,8,2020
South America,2020-09-30,7214411.133333333,1781945.0,286714.06666666665,57617.0,0.0,0.0,0.0,0.0,0.0,75.34688888888888,24.392,29.838461538461537,13840.78525,436816679.0,9,2020
South America,2020-10-31,8884693.838709677,1611547.0,334688.67741935485,41456.0,0.0,0.0,0.0,0.0,0.0,70.6991935483871,24.392,29.838461538461537,13840.78525,436816679.0,10,2020
South America,2020-11-30,10359712.666666666,1466671.0,368589.0333333333,30355.0,0.0,0.0,0.0,0.0,0.0,67.81383333333333,24.392,29.838461538461537,13840.78525,436816679.0,11,2020
South America,2020-12-31,12121712.677419355,1982898.0,401651.8064516129,36543.0,40480.5,40474.166666666664,5.333333333333333,1.0,31135.0,65.64801075268817,24.392,29.838461538461537,13840.78525,436816679.0,12,2020
South America,2021-01-31,14451170.032258064,2731881.0,448649.51612903224,60582.0,1111537.421812596,1083696.9886328725,30225.645161290322,37.645161290322584,2481219.0,66.74494623655914,24.392,29.838461538461537,13840.78525,436816679.0,1,2021
South America,2021-02-28,16910599.25,2106340.0,513313.25,63538.0,8507303.055952381,7507586.904761904,1058706.2045454546,66.39285714285714,11109236.0,67.61782738095239,24.392,29.838461538461537,13840.78525,436816679.0,2,2021
South America,2021-03-31,19438185.5483871,3098071.0,589431.4193548387,96315.0,27266418.35651135,21017720.35229202,6686609.237172123,88.87096774193549,28683330.0,66.82787634408602,24.392,29.838461538461537,13840.78525,436816679.0,3,2021
South America,2021-04-30,22985873.7,3768703.0,712921.2333333333,140149.0,61814561.90914717,44175620.044690944,17639516.564456232,153.5,38786464.0,68.07588888888888,24.392,29.838461538461537,13840.78525,436816679.0,4,2021
South America,2021-05-31,26775479.0,3985418.0,845739.7419354839,124340.0,102995010.41349846,68624315.4813748,34370852.33333333,317.35483870967744,38317007.0,66.4778494623656,24.392,29.838461538461537,13840.78525,436816679.0,5,2021
South America,2021-06-30,30896360.666666668,4035778.0,959977.5,104453.0,154608045.00963482,107267930.63473193,47608081.35252525,700.3666666666667,59700322.0,64.70683333333334,24.392,29.838461538461537,13840.78525,436816679.0,6,2021
South America,2021-07-31,34336317.19354839,2687502.0,1055062.5483870967,83924.0,229609656.29879442,163611878.37288517,70848283.5187232,1526.8709677419356,77445352.0,64.20747311827957,24.392,29.838461538461537,13840.78525,436816679.0,7,2021
South America,2021-08-31,36322783.0,1434886.0,1115562.322580645,39375.0,320501965.77649766,218642730.56490013,110851504.24155146,927485.9340175953,88735339.0,61.51295698924731,24.392,29.838461538461537,13840.78525,436816679.0,8,2021
South America,2021-09-30,37402159.06666666,877837.0,1144763.5666666667,22291.0,410930448.2837784,257167456.2477386,157294963.35787886,3590492.8988505746,70892198.0,59.97844444444445,24.392,29.838461538461537,13840.78525,436816679.0,9,2021
South America,2021-10-31,38167113.22580645,637573.0,1163715.6451612902,15823.0,486110601.32328194,283370322.9444061,200221617.9643597,10597204.635410078,68023023.0,53.68975806451613,24.392,29.838461538461537,13840.78525,436816679.0,10,2021
South America,2021-11-30,38753253.666666664,572900.0,1176336.9,11125.0,563016631.1604518,276426327.3484228,237734803.33869565,23607278.5,60296757.0,48.068888888888885,24.392,29.838461538461537,13840.78525,436816679.0,11,2021
South America,2021-12-31,39361941.41935483,836771.0,1187767.677419355,10577.0,628568164.7182186,327374744.0796979,267654823.41379872,44041488.597260624,48293152.0,47.41131720430107,24.392,29.838461538461537,13840.78525,436816679.0,12,2021
South America,2022-01-31,43385902.48387097,8474388.0,1202452.1290322582,25972.0,690220705.641705,338075593.78172046,286362834.32824886,75224536.47479263,58553123.0,42.61548387096774,24.392,29.838461538461537,13840.78525,436816679.0,1,2022
South America,2022-02-28,51831247.35714286,5851240.0,1240042.75,40175.0,752125987.4916667,351867629.3226191,299154673.7107143,110875145.56071429,50754658.0,38.786160714285714,24.392,29.838461538461537,13840.78525,436816679.0,2,2022
South America,2022-03-31,55261262.9032258,1844233.0,1272545.677419355,28866.0,797271827.0004888,360397986.7196481,309889595.88993156,137159174.999218,33810829.0,31.977795698924734,24.392,29.838461538461537,13840.78525,436816679.0,3,2022
South America,2022-04-30,56463058.333333336,727674.0,1291326.8666666667,6454.0,791213687.5111823,341923596.1009259,302612003.42799145,157703122.56289172,22399956.0,27.986499999999996,24.392,29.838461538461537,13840.78525,436816679.0,4,2022
South America,2022-05-31,57176775.93548387,911269.0,1296476.5161290322,4642.0,815443945.7377999,343756048.85277086,306852681.08354014,176034423.8560794,21013181.0,23.60067204301075,24.392,29.838461538461537,13840.78525,436816679.0,5,2022
South America,2022-06-30,58577124.03333333,1850382.0,1301401.2666666666,5897.0,841849254.6882503,345195947.8139208,310406173.05625796,196969662.45395914,18397084.0,22.60972222222222,24.392,29.838461538461537,13840.78525,436816679.0,6,2022
South America,2022-07-31,60927073.645161286,2668165.0,1309970.4838709678,11026.0,861256797.6385561,346173203.5420891,312302004.316129,213184800.31191066,12312323.0,22.191021505376344,24.392,29.838461538461537,13840.78525,436816679.0,7,2022
South America,2022-08-31,62988901.58064516,1358225.0,1320656.8064516129,9216.0,877748492.7690773,347414036.6683304,314727570.76275223,225590034.27759802,8492958.0,20.215940860215053,24.392,29.838461538461537,13840.78525,436816679.0,8,2022
South America,2022-09-30,63843732.96666666,480702.0,1327555.7333333334,4558.0,760047699.448433,290341276.0621083,265125929.15698004,208774285.5076923,4819324.0,19.312805555555556,24.392,29.838461538461537,13840.78525,436816679.0,9,2022
South America,2022-10-31,64212007.451612905,345411.0,1331210.5483870967,3372.0,852265887.7283899,333886098.18164897,302336609.13418037,225004361.50933474,1126300.0,17.42005376344086,24.392,29.838461538461537,13840.78525,436816679.0,10,2022
South America,2022-11-30,64638956.6,628847.0,1334036.8333333333,2759.0,878598491.4696356,342779474.4524966,325854671.9225371,234092539.63846153,3227916.0,16.344333333333335,24.392,29.838461538461537,13840.78525,436816679.0,11,2022
South America,2022-12-31,65908556.51612903,1753781.0,1338390.064516129,6289.0,925311956.1262366,365349342.84967744,313306781.80569893,239485222.1739394,6682608.0,16.55284946236559,24.392,29.838461538461537,13840.78525,436816679.0,12,2022
South America,2023-01-31,67299127.19354838,835257.0,1344570.1935483871,5235.0,893746219.4152192,343903613.03928864,313860059.42724824,244412282.08913112,3505376.0,,24.392,29.838461538461537,13840.78525,436816679.0,1,2023
South America,2023-02-28,67782020.03571428,303239.0,1348886.892857143,3447.0,808283403.5387807,301855870.6868687,277813382.52435064,232678375.58059588,2095852.0,,24.392,29.838461538461537,13840.78525,436816679.0,2,2023
South America,2023-03-31,67957916.42857143,73156.0,1350800.1428571427,502.0,746216681.4333334,283533962.7,259966639.13333336,206209447.2,261259.0,,24.392,29.838461538461537,13840.78525,436816679.0,3,2023
